Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022
"5401","'151","Eastern Europe","6522","Biogases","5851","Energy consumption","TJ","379.000000","187.000000","206.000000","62.000000","266.000000","461.000000","634.000000","672.000000","745.000000","792.000000","829.000000","1230.000000","965.000000","1741.000000","2628.000000","2622.000000","2994.000000","2929.000000","3607.000000","4200.000000","4951.000000","6859.000000","9049.000000","9565.000000","9926.000000","11639.000000","13685.000000","12829.000000","12436.000000","12169.000000","12382.000000","13176.000000","11831.000000"
"5401","'151","Eastern Europe","6522","Biogases","5852","Energy production","TJ","393.000000","190.000000","230.000000","1931.000000","2229.000000","1969.000000","1376.000000","2941.000000","2876.000000","2939.000000","2910.000000","3345.000000","3024.000000","3707.000000","4573.000000","5085.000000","6107.000000","6973.000000","9186.000000","11638.000000","14742.000000","21664.000000","29173.000000","38871.000000","43786.000000","47806.000000","51518.000000","52772.000000","53416.000000","52312.000000","56977.000000","56859.000000","60371.000000"
"5401","'151","Eastern Europe","6520","Biogasoline","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","197.000000","393.000000","607.000000","831.000000","1054.000000","1277.000000","688.000000","1572.000000","2814.000000","4690.000000","11153.000000","12927.000000","15316.000000","14838.000000","13985.000000","15169.000000","16160.000000","17420.000000","17956.000000","17655.000000","19286.000000","22799.000000","22245.000000","24009.000000","26083.000000"
"5401","'151","Eastern Europe","6520","Biogasoline","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","197.000000","393.000000","607.000000","831.000000","1161.000000","1492.000000","1009.000000","2751.000000","4234.000000","4234.000000","9541.000000","10157.000000","11524.000000","8790.000000","15839.000000","18867.000000","19108.000000","23289.000000","25299.000000","25112.000000","24575.000000","28811.000000","27809.000000","30324.000000","29064.000000"
"5401","'151","Eastern Europe","6531","Black liquor","5851","Energy consumption","TJ","50.000000","99.000000","149.000000","20509.000000","20356.000000","12801.000000","12713.000000","13205.000000","13303.000000","11800.000000","8293.000000","6859.000000","12569.000000","13892.000000","15955.000000","20698.000000","21447.000000","26406.000000","26748.000000","28595.000000","33838.000000","37260.000000","34355.000000","36746.000000","38351.000000","36129.000000","38541.000000","39669.000000","36777.000000","40885.000000","42208.000000","50017.000000","54591.000000"
"5401","'151","Eastern Europe","6531","Black liquor","5852","Energy production","TJ","50.000000","99.000000","149.000000","21456.000000","22649.000000","16307.000000","16412.000000","19159.000000","20088.000000","11951.000000","8595.000000","7312.000000","13173.000000","17483.000000","19765.000000","22041.000000","23700.000000","28639.000000","29680.000000","31991.000000","38977.000000","43581.000000","43346.000000","46400.000000","45986.000000","43042.000000","45726.000000","47238.000000","43913.000000","52312.000000","56147.000000","67779.000000","89790.000000"
"5401","'151","Eastern Europe","6524","Charcoal","5851","Energy consumption","TJ","1564.000000","1593.000000","3746.000000","2773.000000","2744.000000","2242.000000","2006.000000","2655.000000","1918.000000","2173.000000","2458.000000","2596.000000","2586.000000","2694.000000","2566.000000","3203.000000","3193.000000","4926.000000","3920.000000","4022.000000","4127.000000","2843.000000","3143.000000","3336.000000","3068.000000","2313.000000","2754.000000","3325.000000","3771.000000","3022.000000","2893.000000","3485.000000","3730.000000"
"5401","'151","Eastern Europe","6524","Charcoal","5852","Energy production","TJ","1702.000000","1780.000000","4946.000000","3956.000000","3822.000000","3359.000000","3059.000000","3809.000000","2242.000000","2714.000000","3245.000000","3717.000000","3894.000000","3924.000000","3806.000000","3570.000000","6785.000000","7965.000000","5806.000000","4384.000000","4307.000000","3334.000000","3478.000000","3997.000000","6581.000000","6646.000000","8032.000000","8790.000000","8937.000000","7949.000000","8219.000000","3585.000000","3323.000000"
"5401","'151","Eastern Europe","6525","Fuelwood","5851","Energy consumption","TJ","811334.000000","809966.000000","374594.000000","603488.000000","466338.000000","440028.000000","485066.000000","498113.000000","465472.000000","504217.000000","503866.000000","497085.000000","537011.000000","568298.000000","513840.000000","545657.000000","546144.000000","562526.000000","574534.000000","631646.000000","681526.000000","671903.000000","696022.000000","716779.000000","675533.000000","691309.000000","733094.000000","746215.000000","869472.000000","879634.000000","859538.000000","857483.000000","914343.000000"
"5401","'151","Eastern Europe","6525","Fuelwood","5852","Energy production","TJ","814999.000000","812739.000000","535063.000000","723090.000000","554113.000000","539504.000000","566456.000000","577787.000000","510000.000000","583928.000000","582130.000000","565463.000000","616586.000000","644159.000000","615617.000000","652214.000000","664866.000000","687516.000000","693084.000000","766782.000000","806004.000000","814941.000000","877685.000000","891173.000000","866398.000000","900261.000000","920414.000000","917369.000000","1079638.000000","1092076.000000","1091777.000000","1139980.000000","1216773.000000"
"5401","'151","Eastern Europe","6526","Other liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","247.000000","110.000000","55.000000","0.000000","137.000000","0.000000","4.000000","8.000000","12.000000","16.000000","20.000000","24.000000","28.000000","33.000000","31.000000","36.000000","43.000000"
"5401","'151","Eastern Europe","6526","Other liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","247.000000","114.000000","64.000000","41.000000","18.000000","50.000000","27.000000","274.000000","0.000000","55.000000","55.000000","59.000000","61.000000","62.000000","61.000000","67.000000","92.000000"
"5401","'151","Eastern Europe","6532","Other vegetal material and residues","5851","Energy consumption","TJ","55467.000000","50472.000000","62689.000000","22037.000000","28048.000000","43405.000000","38643.000000","45906.000000","43265.000000","31423.000000","32390.000000","33107.000000","37324.000000","38673.000000","39680.000000","38074.000000","41791.000000","42667.000000","39076.000000","42405.000000","42658.000000","43046.000000","50066.000000","49214.000000","49759.000000","53376.000000","48977.000000","46452.000000","57844.000000","61677.000000","61328.000000","73632.000000","103435.000000"
"5401","'151","Eastern Europe","6532","Other vegetal material and residues","5852","Energy production","TJ","70044.000000","64856.000000","79958.000000","35828.000000","42119.000000","44747.000000","41408.000000","49466.000000","47253.000000","35226.000000","36408.000000","38865.000000","43320.000000","46001.000000","50437.000000","57476.000000","65569.000000","71301.000000","80883.000000","83364.000000","101658.000000","97639.000000","121610.000000","103275.000000","87455.000000","107476.000000","90828.000000","82965.000000","92357.000000","100988.000000","110211.000000","107599.000000","146149.000000"
"5401","'151","Eastern Europe","6527","Total Bioenergy","5851","Energy consumption","TJ","868794.000000","862317.000000","441384.000000","649090.000000","518157.000000","499599.000000","540184.000000","562354.000000","527016.000000","553484.000000","552135.000000","545045.000000","594913.000000","630243.000000","578111.000000","614181.000000","623941.000000","650295.000000","687243.000000","763371.000000","830390.000000","832552.000000","861304.000000","884065.000000","847118.000000","864938.000000","902706.000000","920174.000000","1066975.000000","1098483.000000","1086102.000000","1109318.000000","1214976.000000"
"5401","'151","Eastern Europe","6527","Total Bioenergy","5852","Energy production","TJ","885486.000000","877884.000000","615400.000000","782526.000000","621441.000000","602969.000000","626584.000000","650850.000000","581702.000000","636510.000000","634673.000000","620612.000000","682569.000000","719123.000000","697626.000000","748828.000000","774825.000000","806682.000000","848012.000000","936079.000000","1006177.000000","1023385.000000","1131068.000000","1146178.000000","1114229.000000","1175081.000000","1192056.000000","1185063.000000","1356586.000000","1396694.000000","1414851.000000","1476484.000000","1618807.000000"
"5401","'151","Eastern Europe","6529","Solid biofuels","5851","Energy consumption","TJ","868415.000000","862130.000000","441178.000000","648807.000000","517486.000000","498476.000000","538428.000000","559879.000000","523958.000000","549613.000000","547007.000000","539647.000000","589490.000000","623557.000000","572041.000000","607632.000000","612575.000000","636543.000000","644313.000000","706721.000000","762220.000000","755140.000000","783692.000000","806368.000000","766924.000000","783607.000000","823941.000000","836232.000000","968482.000000","985960.000000","967025.000000","985570.000000","1077322.000000"
"5401","'151","Eastern Europe","6529","Solid biofuels","5852","Energy production","TJ","885093.000000","877694.000000","615170.000000","780374.000000","618881.000000","600558.000000","624276.000000","646412.000000","577341.000000","631105.000000","627133.000000","611640.000000","673079.000000","707643.000000","685819.000000","731731.000000","754135.000000","787474.000000","803682.000000","882190.000000","946736.000000","956302.000000","1042826.000000","1041246.000000","1000183.000000","1051417.000000","1057555.000000","1048236.000000","1216683.000000","1246219.000000","1259386.000000","1316476.000000","1454016.000000"
"5401","'151","Eastern Europe","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","221.000000","405.000000","662.000000","1122.000000","1803.000000","2313.000000","3079.000000","4299.000000","4168.000000","4458.000000","4945.000000","3442.000000","3927.000000","8372.000000","10823.000000","39323.000000","52450.000000","63219.000000","70553.000000","68563.000000","68132.000000","70268.000000","69692.000000","65080.000000","71113.000000","86057.000000","100354.000000","106695.000000","110572.000000","125823.000000"
"5401","'151","Eastern Europe","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","221.000000","331.000000","442.000000","932.000000","1497.000000","1485.000000","2466.000000","4630.000000","5627.000000","6466.000000","7773.000000","7234.000000","12012.000000","14583.000000","12235.000000","35144.000000","42251.000000","44699.000000","45419.000000","59069.000000","66061.000000","70260.000000","75858.000000","82983.000000","84055.000000","86487.000000","98163.000000","98488.000000","103149.000000","104420.000000"
"5401","'151","Eastern Europe","6530","Gaseous biofuels","5851","Energy consumption","TJ","379.000000","187.000000","206.000000","62.000000","266.000000","461.000000","634.000000","672.000000","745.000000","792.000000","829.000000","1230.000000","965.000000","1741.000000","2628.000000","2622.000000","2994.000000","2929.000000","3607.000000","4200.000000","4951.000000","6859.000000","9049.000000","9565.000000","9926.000000","11639.000000","13685.000000","12829.000000","12436.000000","12169.000000","12382.000000","13176.000000","11831.000000"
"5401","'151","Eastern Europe","6530","Gaseous biofuels","5852","Energy production","TJ","393.000000","190.000000","230.000000","1931.000000","2229.000000","1969.000000","1376.000000","2941.000000","2876.000000","2939.000000","2910.000000","3345.000000","3024.000000","3707.000000","4573.000000","5085.000000","6107.000000","6973.000000","9186.000000","11638.000000","14742.000000","21664.000000","29173.000000","38871.000000","43786.000000","47806.000000","51518.000000","52772.000000","53416.000000","52312.000000","56977.000000","56859.000000","60371.000000"
"5402","'154","Northern Europe","6519","Animal waste","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","5.000000","429.000000","854.000000","1557.000000","2260.000000","2963.000000","3674.000000","3981.000000","4260.000000","4313.000000","5232.000000","6075.000000","5875.000000","7236.000000","6691.000000","8496.000000","6946.000000","7072.000000","7015.000000","7853.000000","5809.000000","5214.000000","5727.000000","6071.000000","5807.000000","6044.000000","5714.000000","5774.000000"
"5402","'154","Northern Europe","6519","Animal waste","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","5.000000","429.000000","854.000000","1557.000000","2260.000000","2963.000000","3674.000000","3981.000000","4260.000000","4313.000000","5232.000000","6075.000000","5875.000000","12522.000000","11715.000000","11899.000000","10947.000000","10068.000000","10018.000000","10858.000000","10879.000000","9636.000000","9604.000000","9367.000000","9903.000000","10259.000000","9673.000000","9763.000000"
"5402","'154","Northern Europe","6523","Bio jet kerosene","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","40.000000","0.000000","0.000000","0.000000","40.000000","40.000000","40.000000","40.000000","40.000000","40.000000","40.000000","0.000000"
"5402","'154","Northern Europe","6521","Biodiesel","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18.000000","55.000000","92.000000","135.000000","184.000000","239.000000","166.000000","963.000000","1233.000000","1803.000000","8636.000000","19608.000000","41412.000000","50919.000000","53618.000000","56611.000000","54378.000000","66166.000000","91926.000000","91264.000000","97520.000000","120612.000000","134036.000000","155117.000000","151794.000000","153490.000000","94212.000000"
"5402","'154","Northern Europe","6521","Biodiesel","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18.000000","37.000000","55.000000","86.000000","178.000000","159.000000","589.000000","945.000000","1411.000000","1975.000000","11788.000000","20056.000000","22485.000000","27416.000000","28226.000000","27379.000000","31170.000000","33525.000000","31795.000000","33672.000000","29109.000000","42245.000000","51101.000000","56883.000000","55182.000000","68152.000000","64127.000000"
"5402","'154","Northern Europe","6522","Biogases","5851","Energy consumption","TJ","3103.000000","3612.000000","3513.000000","2800.000000","3781.000000","4235.000000","4531.000000","4692.000000","4430.000000","4724.000000","4507.000000","4402.000000","4940.000000","4611.000000","4979.000000","4998.000000","4946.000000","4869.000000","8344.000000","8604.000000","9159.000000","9835.000000","10950.000000","11649.000000","12673.000000","14006.000000","16030.000000","18216.000000","19443.000000","21963.000000","20077.000000","20943.000000","3705.000000"
"5402","'154","Northern Europe","6522","Biogases","5852","Energy production","TJ","9598.000000","11390.000000","13573.000000","14909.000000","16796.000000","19038.000000","22111.000000","26058.000000","28337.000000","35644.000000","41354.000000","45328.000000","48051.000000","55901.000000","65921.000000","71389.000000","72533.000000","77826.000000","81460.000000","85833.000000","92766.000000","97633.000000","101193.000000","106876.000000","113335.000000","123667.000000","146200.000000","152401.000000","156473.000000","137741.000000","141612.000000","149471.000000","153324.000000"
"5402","'154","Northern Europe","6520","Biogasoline","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","85.000000","174.000000","264.000000","353.000000","741.000000","1161.000000","2220.000000","4083.000000","6803.000000","8022.000000","9237.000000","11761.000000","17715.000000","20046.000000","28283.000000","30409.000000","33554.000000","31955.000000","31374.000000","29748.000000","28569.000000","29087.000000","30761.000000","30122.000000","28766.000000","35774.000000","29140.000000"
"5402","'154","Northern Europe","6520","Biogasoline","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","85.000000","170.000000","255.000000","348.000000","442.000000","536.000000","1331.000000","2796.000000","5235.000000","1662.000000","2001.000000","2448.000000","3743.000000","6110.000000","11470.000000","5253.000000","9005.000000","17072.000000","15410.000000","11524.000000","15062.000000","19359.000000","16218.000000","10736.000000","12478.000000","13052.000000","15089.000000"
"5402","'154","Northern Europe","6531","Black liquor","5851","Energy consumption","TJ","200149.000000","192346.000000","197526.000000","213562.000000","223705.000000","245414.000000","246661.000000","267169.000000","270791.000000","231991.000000","283446.000000","254415.000000","257049.000000","257678.000000","261238.000000","249134.000000","279348.000000","285131.000000","270755.000000","240428.000000","282079.000000","269931.000000","282646.000000","288039.000000","290227.000000","299468.000000","309705.000000","325221.000000","334431.000000","346221.000000","346141.000000","348452.000000","355062.000000"
"5402","'154","Northern Europe","6531","Black liquor","5852","Energy production","TJ","215797.000000","207863.000000","210994.000000","230628.000000","243173.000000","265292.000000","255725.000000","282127.000000","289774.000000","270509.000000","287576.000000","259417.000000","270977.000000","276631.000000","298405.000000","289748.000000","303544.000000","305527.000000","287075.000000","249416.000000","319221.000000","294924.000000","297550.000000","304985.000000","301698.000000","307898.000000","314758.000000","323822.000000","335633.000000","346626.000000","346644.000000","350576.000000","358183.000000"
"5402","'154","Northern Europe","6524","Charcoal","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","5.000000","15.000000","25.000000","35.000000","45.000000","59.000000","99.000000","45.000000","49.000000","84.000000","89.000000","1003.000000","1003.000000","974.000000","1033.000000","1298.000000","1180.000000","1092.000000","1254.000000","1276.000000","1263.000000","1335.000000","1417.000000","385.000000"
"5402","'154","Northern Europe","6524","Charcoal","5852","Energy production","TJ",,,"0.000000","0.000000","0.000000","0.000000","34.000000","69.000000","103.000000","138.000000","172.000000","206.000000","236.000000","295.000000","324.000000","266.000000","236.000000","295.000000","266.000000","295.000000","295.000000","324.000000","354.000000","324.000000","413.000000","354.000000","384.000000","380.000000","272.000000","263.000000","259.000000","256.000000","207.000000"
"5402","'154","Northern Europe","6525","Fuelwood","5851","Energy consumption","TJ","203415.000000","209290.000000","248852.000000","261831.000000","272487.000000","284678.000000","285351.000000","283228.000000","283975.000000","284819.000000","265938.000000","248347.000000","251133.000000","244126.000000","250685.000000","249233.000000","284300.000000","293765.000000","296647.000000","315339.000000","308157.000000","326098.000000","320106.000000","297533.000000","289741.000000","289819.000000","292704.000000","281230.000000","271947.000000","262502.000000","263821.000000","277506.000000","280750.000000"
"5402","'154","Northern Europe","6525","Fuelwood","5852","Energy production","TJ","238624.000000","246908.000000","313838.000000","340115.000000","373020.000000","396141.000000","427147.000000","438235.000000","445584.000000","428192.000000","476064.000000","467010.000000","487114.000000","506712.000000","508521.000000","497636.000000","581249.000000","576955.000000","594058.000000","618897.000000","656017.000000","645145.000000","695250.000000","671165.000000","674128.000000","693151.000000","731586.000000","740832.000000","746406.000000","742184.000000","708078.000000","809318.000000","836211.000000"
"5402","'154","Northern Europe","6526","Other liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","18.000000","37.000000","55.000000","178.000000","301.000000","425.000000","502.000000","635.000000","685.000000","1726.000000","1425.000000","795.000000","521.000000","329.000000","571.000000","840.000000","1205.000000","1556.000000","1937.000000","2254.000000","2747.000000","3528.000000"
"5402","'154","Northern Europe","6526","Other liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","192.000000","192.000000","55.000000","0.000000","0.000000","105.000000","183.000000","370.000000","411.000000","726.000000","521.000000","2895.000000","4503.000000","4959.000000","4631.000000","7042.000000","8439.000000","3288.000000","4302.000000","5316.000000","3398.000000","2932.000000","3699.000000","2993.000000","3884.000000","3427.000000","4266.000000","7691.000000","5381.000000"
"5402","'154","Northern Europe","6532","Other vegetal material and residues","5851","Energy consumption","TJ","14904.000000","8526.000000","13252.000000","14700.000000","16745.000000","21253.000000","31605.000000","37890.000000","36262.000000","65569.000000","48184.000000","47225.000000","48338.000000","55776.000000","53089.000000","54881.000000","52670.000000","55516.000000","58719.000000","63785.000000","66308.000000","72836.000000","72718.000000","73946.000000","83830.000000","87759.000000","92271.000000","99261.000000","112857.000000","114686.000000","120677.000000","123478.000000","102441.000000"
"5402","'154","Northern Europe","6532","Other vegetal material and residues","5852","Energy production","TJ","28988.000000","23452.000000","27610.000000","29879.000000","31547.000000","36526.000000","47746.000000","47410.000000","44917.000000","85372.000000","51697.000000","59642.000000","61658.000000","70427.000000","66602.000000","97447.000000","95414.000000","96998.000000","91779.000000","98704.000000","104753.000000","117213.000000","115607.000000","121436.000000","134313.000000","154917.000000","146302.000000","172361.000000","187980.000000","194621.000000","199676.000000","210310.000000","178022.000000"
"5402","'154","Northern Europe","6527","Total Bioenergy","5851","Energy consumption","TJ","421571.000000","413774.000000","463143.000000","492893.000000","516718.000000","555585.000000","568680.000000","594062.000000","597371.000000","589856.000000","605978.000000","559506.000000","567899.000000","571597.000000","582577.000000","573703.000000","645682.000000","677076.000000","701547.000000","706586.000000","758829.000000","775094.000000","783193.000000","777857.000000","809251.000000","819624.000000","843945.000000","881813.000000","912378.000000","939618.000000","940909.000000","969521.000000","874997.000000"
"5402","'154","Northern Europe","6527","Total Bioenergy","5852","Energy production","TJ","493007.000000","489613.000000","566015.000000","615531.000000","664728.000000","717194.000000","753316.000000","794891.000000","810479.000000","822516.000000","860457.000000","836136.000000","874112.000000","918398.000000","950929.000000","967984.000000","1077107.000000","1090644.000000","1097753.000000","1105133.000000","1232791.000000","1201822.000000","1264145.000000","1270393.000000","1284935.000000","1338680.000000","1396392.000000","1463657.000000","1507102.000000","1502161.000000","1478235.000000","1618283.000000","1620100.000000"
"5402","'154","Northern Europe","6529","Solid biofuels","5851","Energy consumption","TJ","418468.000000","410162.000000","459630.000000","490093.000000","512937.000000","551350.000000","564046.000000","589141.000000","592585.000000","584644.000000","600546.000000","553686.000000","560536.000000","561885.000000","569384.000000","558579.000000","622438.000000","640336.000000","633441.000000","626332.000000","666043.000000","676814.000000","683516.000000","667566.000000","672949.000000","684035.000000","700986.000000","712693.000000","726582.000000","730479.000000","738018.000000","756567.000000","744412.000000"
"5402","'154","Northern Europe","6529","Solid biofuels","5852","Energy production","TJ","483409.000000","478223.000000","552442.000000","600622.000000","647740.000000","697964.000000","731047.000000","768626.000000","781832.000000","786333.000000","818300.000000","789743.000000","823730.000000","858030.000000","877841.000000","890063.000000","986282.000000","985355.000000","985434.000000","978732.000000","1091890.000000","1068229.000000","1118475.000000","1107604.000000","1120997.000000","1166845.000000","1202282.000000","1246619.000000","1279386.000000","1293334.000000","1264657.000000","1379877.000000","1382179.000000"
"5402","'154","Northern Europe","6528","Liquid biofuels","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","103.000000","229.000000","356.000000","488.000000","925.000000","1418.000000","2423.000000","5101.000000","8214.000000","10126.000000","18298.000000","31871.000000","59762.000000","71650.000000","83627.000000","88445.000000","88727.000000","98642.000000","123629.000000","121583.000000","126929.000000","150904.000000","166353.000000","187176.000000","182814.000000","192011.000000","126880.000000"
"5402","'154","Northern Europe","6528","Liquid biofuels","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","192.000000","192.000000","158.000000","207.000000","310.000000","539.000000","803.000000","1065.000000","2331.000000","4467.000000","7167.000000","6532.000000","18292.000000","27463.000000","30859.000000","40568.000000","48135.000000","35960.000000","44477.000000","55913.000000","50603.000000","48168.000000","47910.000000","64637.000000","71243.000000","71086.000000","71966.000000","88935.000000","84597.000000"
"5402","'154","Northern Europe","6530","Gaseous biofuels","5851","Energy consumption","TJ","3103.000000","3612.000000","3513.000000","2800.000000","3781.000000","4235.000000","4531.000000","4692.000000","4430.000000","4724.000000","4507.000000","4402.000000","4940.000000","4611.000000","4979.000000","4998.000000","4946.000000","4869.000000","8344.000000","8604.000000","9159.000000","9835.000000","10950.000000","11649.000000","12673.000000","14006.000000","16030.000000","18216.000000","19443.000000","21963.000000","20077.000000","20943.000000","3705.000000"
"5402","'154","Northern Europe","6530","Gaseous biofuels","5852","Energy production","TJ","9598.000000","11390.000000","13573.000000","14909.000000","16796.000000","19038.000000","22111.000000","26058.000000","28337.000000","35644.000000","41354.000000","45328.000000","48051.000000","55901.000000","65921.000000","71389.000000","72533.000000","77826.000000","81460.000000","85833.000000","92766.000000","97633.000000","101193.000000","106876.000000","113335.000000","123667.000000","146200.000000","152401.000000","156473.000000","137741.000000","141612.000000","149471.000000","153324.000000"
"5403","'039","Southern Europe","6519","Animal waste","5851","Energy consumption","TJ",,,"0.000000","0.000000","0.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","0.000000","0.000000","0.000000","0.000000","1.000000","1.000000","1.000000","2.000000","2.000000","16.000000","28.000000","12.000000","14.000000","23.000000","43.000000","30.000000","40.000000"
"5403","'039","Southern Europe","6519","Animal waste","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","8791.000000","61.000000","122.000000","182.000000","244.000000","305.000000","366.000000","550.000000","569.000000","562.000000","465.000000","1661.000000","1852.000000","1901.000000","2056.000000","1904.000000","1882.000000","1899.000000"
"5403","'039","Southern Europe","170","Bagasse","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","1671.000000","3342.000000","5013.000000","6685.000000","8409.000000","10134.000000","10035.000000","9663.000000","9602.000000","9819.000000","18778.000000","19694.000000","19996.000000","19649.000000","23181.000000","21014.000000","21482.000000"
"5403","'039","Southern Europe","170","Bagasse","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","2234.000000","4468.000000","6703.000000","8937.000000","11225.000000","13512.000000","13379.000000","13860.000000","12859.000000","9819.000000","18778.000000","19694.000000","19996.000000","19649.000000","23181.000000","21014.000000","21482.000000"
"5403","'039","Southern Europe","6521","Biodiesel","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","491.000000","981.000000","1472.000000","1963.000000","4207.000000","6452.000000","9041.000000","11463.000000","15109.000000","18092.000000","17592.000000","15657.000000","28269.000000","58528.000000","95642.000000","124353.000000","133946.000000","152742.000000","100986.000000","97938.000000","103863.000000","104408.000000","112471.000000","141144.000000","144283.000000","132264.000000","142115.000000","216930.000000"
"5403","'039","Southern Europe","6521","Biodiesel","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","491.000000","981.000000","1472.000000","1963.000000","4207.000000","6452.000000","9071.000000","11527.000000","15246.000000","18278.000000","17826.000000","15939.000000","24559.000000","41738.000000","68727.000000","77906.000000","64676.000000","46548.000000","61566.000000","85467.000000","81555.000000","89166.000000","109152.000000","110622.000000","126856.000000","125074.000000","128696.000000","124935.000000"
"5403","'039","Southern Europe","6522","Biogases","5851","Energy consumption","TJ","444.000000","444.000000","545.000000","627.000000","588.000000","928.000000","930.000000","990.000000","1007.000000","977.000000","1130.000000","1173.000000","1338.000000","1423.000000","1448.000000","1260.000000","3066.000000","3264.000000","1353.000000","1415.000000","2510.000000","3247.000000","5014.000000","7999.000000","7295.000000","5571.000000","6498.000000","6763.000000","6986.000000","7408.000000","9289.000000","8576.000000","5279.000000"
"5403","'039","Southern Europe","6522","Biogases","5852","Energy production","TJ","493.000000","576.000000","928.000000","994.000000","1419.000000","4161.000000","5238.000000","7445.000000","9445.000000","10097.000000","11248.000000","13842.000000","18510.000000","23118.000000","27790.000000","28328.000000","25924.000000","28024.000000","29021.000000","30460.000000","37805.000000","64643.000000","70015.000000","105222.000000","107019.000000","100133.000000","101858.000000","105089.000000","105775.000000","111555.000000","114376.000000","117975.000000","117346.000000"
"5403","'039","Southern Europe","6520","Biogasoline","5851","Energy consumption","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","500.000000","1001.000000","1501.000000","2001.000000","2501.000000","3006.000000","4502.000000","3855.000000","5860.000000","6285.000000","6611.000000","6182.000000","9460.000000","13623.000000","13257.000000","11926.000000","9782.000000","8697.000000","10266.000000","8377.000000","7823.000000","8878.000000","8000.000000","7481.000000","9509.000000","7715.000000"
"5403","'039","Southern Europe","6520","Biogasoline","5852","Energy production","TJ","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","500.000000","1001.000000","1501.000000","2001.000000","2501.000000","3002.000000","4310.000000","3475.000000","5293.000000","5530.000000","10081.000000","8388.000000","11122.000000","13507.000000","11846.000000","9943.000000","11310.000000","10360.000000","10831.000000","7577.000000","9565.000000","11725.000000","12064.000000","12277.000000","12467.000000","11363.000000"
"5403","'039","Southern Europe","6531","Black liquor","5851","Energy consumption","TJ","43600.000000","49154.000000","49920.000000","49419.000000","49918.000000","54874.000000","53242.000000","56610.000000","56899.000000","31856.000000","33147.000000","32953.000000","36055.000000","37194.000000","36834.000000","36195.000000","36339.000000","37107.000000","42410.000000","49693.000000","54770.000000","55144.000000","57552.000000","60272.000000","55743.000000","59212.000000","62475.000000","63137.000000","62849.000000","67395.000000","60394.000000","57888.000000","55847.000000"
