Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"5102","'017","Middle Africa","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","503.600000","E","96.200000","E","263.000000","E","195.680000","E","112.040000","E","42.500000","E","139.200000","E","580.510000","E","163.540000","E","375.540000","E","358.550000","E","452.560000","E","1440.060000","E","1474.540000","E","1659.320000","E","1481.750000","E","1808.840000","E","1852.830000","E","1705.080000","E","1524.170000","E","2280.210000","E","2604.410000","E","2631.850000","E","2976.370000","E","3594.970000","E","3830.100000","E","3169.790000","E","4636.950000","E","4802.820000","E","4802.820000","E","4802.820000","E"
"5102","'017","Middle Africa","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","5.000000","E","5.000000","E","0.000000","E","0.000000","E","5.320000","E","6.000000","E","5.280000","E","4.740000","E","5.380000","E","4.750000","E","4.630000","E","3.950000","E","4.290000","E","4.640000","E","4.690000","E","5.300000","E","6.400000","E","6.820000","E","5.650000","E","8.260000","E","8.560000","E","8.560000","E","8.560000","E"
"5102","'017","Middle Africa","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","4.000000","E","8.000000","E","0.000000","E","5.000000","E","15.950000","E","16.330000","E","18.380000","E","16.410000","E","20.040000","E","20.520000","E","18.890000","E","16.880000","E","25.260000","E","28.850000","E","29.160000","E","32.980000","E","39.830000","E","42.440000","E","35.120000","E","51.390000","E","53.220000","E","53.220000","E","53.220000","E"
"5102","'017","Middle Africa","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","1.160000","E","0.730000","E","0.290000","E","0.190000","E","0.100000","E","0.000000","E","0.800000","E","0.000000","E","1.000000","E","8.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
"5102","'017","Middle Africa","1345","Rodenticides","5157","Agricultural Use","tonnes","3.180000","E","1.800000","E","1.350000","E","2.900000","E","2.450000","E","1.000000","E","1.000000","E","1.050000","E","2.000000","E","1.000000","E","1.000000","E","2.000000","E","4.190000","E","4.270000","E","4.680000","E","4.280000","E","5.010000","E","5.100000","E","4.780000","E","4.380000","E","6.050000","E","6.770000","E","6.830000","E","7.600000","E","8.970000","E","9.490000","E","8.020000","E","11.280000","E","11.640000","E","11.640000","E","11.640000","E"
"5103","'015","Northern Africa","1357","Pesticides (total)","5157","Agricultural Use","tonnes","33676.220000","E","30475.300000","E","25565.220000","E","22666.190000","E","24060.950000","E","27060.100000","E","23581.500000","E","23577.920000","E","23714.050000","E","24682.600000","E","25384.370000","E","26428.080000","E","27280.140000","E","28472.990000","E","29858.960000","E","28067.400000","E","30264.610000","E","29957.750000","E","33274.900000","E","31583.480000","E","33238.120000","E","41193.850000","E","43933.300000","E","42243.720000","E","39113.040000","E","33184.050000","E","33480.730000","E","35451.370000","E","40602.710000","E","39498.020000","E","39498.020000","E"
"5103","'015","Northern Africa","1309","Insecticides","5157","Agricultural Use","tonnes","12556.930000","E","13440.720000","E","12350.930000","E","10673.970000","E","11652.980000","E","12918.280000","E","12859.840000","E","13197.550000","E","13064.840000","E","13599.810000","E","14132.820000","E","14922.530000","E","15681.670000","E","16495.170000","E","17339.470000","E","16882.640000","E","14757.500000","E","14349.090000","E","13128.360000","E","13429.700000","E","13414.460000","E","14703.720000","E","14658.840000","E","13806.520000","E","12769.020000","E","12738.770000","E","12797.630000","E","13350.320000","E","14524.810000","E","14517.420000","E","14517.420000","E"
"5103","'015","Northern Africa","1316","Mineral Oils","5157","Agricultural Use","tonnes","476.000000","E","667.000000","E","288.000000","E","72.000000","E","67.500000","E","63.000000","E","58.500000","E","54.000000","E","54.710000","E","51.070000","E","50.460000","E","45.320000","E","36.380000","E","34.190000","E","35.830000","E","29.560000","E","25.550000","E","26.990000","E","35.180000","E","29.610000","E","43.070000","E","42.280000","E","60.920000","E","48.750000","E","54.770000","E","55.790000","E","62.060000","E","52.880000","E","63.590000","E","69.530000","E","69.530000","E"
"5103","'015","Northern Africa","1320","Herbicides","5157","Agricultural Use","tonnes","2661.360000","E","2697.190000","E","2093.920000","E","1555.770000","E","1785.330000","E","2543.610000","E","1894.930000","E","2030.690000","E","2056.020000","E","2111.330000","E","2132.430000","E","2372.180000","E","2576.720000","E","2843.870000","E","3146.500000","E","3291.670000","E","4771.990000","E","4586.640000","E","5432.560000","E","6533.580000","E","7599.730000","E","7353.570000","E","7185.200000","E","7862.220000","E","6853.670000","E","5925.540000","E","6211.800000","E","5708.990000","E","8430.170000","E","7311.570000","E","7311.570000","E"
"5103","'015","Northern Africa","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","14787.800000","E","11361.200000","E","8173.800000","E","8338.200000","E","8414.470000","E","9226.130000","E","6679.200000","E","6149.870000","E","6320.550000","E","6662.520000","E","6785.830000","E","6773.700000","E","6641.600000","E","6722.820000","E","6924.920000","E","6329.840000","E","8570.350000","E","8465.660000","E","9734.160000","E","9521.240000","E","11063.500000","E","12867.780000","E","14543.330000","E","13056.330000","E","13232.180000","E","11387.850000","E","11146.330000","E","11878.310000","E","12974.980000","E","13086.610000","E","13086.610000","E"
"5103","'015","Northern Africa","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","1.170000","E","2.330000","E","3.500000","E","4.660000","E","5.830000","E","8.300000","E","10.170000","E","10.980000","E","38.210000","E","37.590000","E","37.590000","E","38.800000","E","30.280000","E","21.770000","E","13.250000","E","4.740000","E","3.190000","E","7.260000","E","5.320000","E","5.320000","E"
"5103","'015","Northern Africa","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","69.120000","E","72.330000","E","75.550000","E","78.760000","E","81.980000","E","85.190000","E","87.260000","E","79.340000","E","101.550000","E","181.520000","E","217.510000","E","393.270000","E","340.340000","E","295.770000","E","251.210000","E","206.650000","E","162.090000","E","127.030000","E","154.160000","E","154.160000","E","154.160000","E"
"5103","'015","Northern Africa","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","1063.340000","E","1062.340000","E","1061.340000","E","1060.340000","E","1067.250000","E","1067.170000","E","1067.090000","E","1065.000000","E","1063.250000","E","1061.500000","E","1059.750000","E","1062.550000","E","1065.350000","E","1068.140000","E","1070.940000","E","1181.080000","E","1419.050000","E","1818.460000","E","4206.150000","E","1210.120000","E","221.880000","E","4960.280000","E","6314.680000","E","6408.900000","E","5241.620000","E","2216.330000","E","2502.230000","E","3778.470000","E","3763.830000","E","3760.230000","E","3760.230000","E"
"5103","'015","Northern Africa","1345","Rodenticides","5157","Agricultural Use","tonnes","1416.150000","E","978.940000","E","1051.720000","E","864.510000","E","919.040000","E","919.580000","E","944.110000","E","990.650000","E","1018.080000","E","1043.090000","E","1069.790000","E","1094.140000","E","1116.380000","E","1142.380000","E","1170.490000","E","177.430000","E","540.450000","E","537.250000","E","541.800000","E","555.340000","E","556.230000","E","751.200000","E","707.030000","E","650.780000","E","604.630000","E","555.700000","E","509.690000","E","465.620000","E","597.730000","E","509.020000","E","509.020000","E"
"5103","'015","Northern Africa","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","645.530000","E","198.790000","E","476.390000","E","32.290000","E","85.250000","E","253.210000","E","8.710000","E","21.040000","E","67.470000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","84.160000","E","86.560000","E","86.180000","E","84.160000","E","84.160000","E"
"5104","'018","Southern Africa","1357","Pesticides (total)","5157","Agricultural Use","tonnes","16641.300000","E","16640.300000","E","16647.300000","E","16655.300000","E","16655.300000","E","18098.300000","E","19581.300000","E","21669.300000","E","24377.300000","E","26172.100000","E","26930.300000","E","26930.300000","E","26930.300000","E","26930.300000","E","26930.300000","E","26930.530000","E","26935.250000","E","26965.270000","E","26967.440000","E","27007.700000","E","27010.070000","E","27105.270000","E","27201.840000","E","26992.320000","E","26995.740000","E","26999.160000","E","27002.580000","E","27006.000000","E","27007.230000","E","27008.470000","E","26948.900000","E"
"5104","'018","Southern Africa","1309","Insecticides","5157","Agricultural Use","tonnes","4305.050000","E","4304.050000","E","4305.050000","E","4307.050000","E","4307.050000","E","4126.050000","E","4586.050000","E","3591.050000","E","6333.050000","E","7232.050000","E","6180.050000","E","6180.050000","E","6180.050000","E","6180.050000","E","6180.050000","E","6180.030000","E","6181.790000","E","6207.620000","E","6201.370000","E","6224.880000","E","6212.330000","E","6280.220000","E","6351.050000","E","6229.750000","E","6236.310000","E","6242.880000","E","6249.440000","E","6256.000000","E","6256.000000","E","6256.000000","E","6195.200000","E"
"5104","'018","Southern Africa","1320","Herbicides","5157","Agricultural Use","tonnes","7630.000000","E","7631.000000","E","7637.000000","E","7638.000000","E","7638.000000","E","7410.000000","E","7958.000000","E","9457.000000","E","9689.000000","E","10679.000000","E","9489.000000","E","9489.000000","E","9489.000000","E","9489.000000","E","9489.000000","E","9489.000000","E","9491.940000","E","9496.430000","E","9499.610000","E","9511.210000","E","9521.660000","E","9548.660000","E","9573.400000","E","9499.570000","E","9496.930000","E","9494.280000","E","9491.640000","E","9489.000000","E","9489.000000","E","9489.000000","E","9489.000000","E"
"5104","'018","Southern Africa","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","3370.000000","E","3369.000000","E","3369.000000","E","3371.000000","E","3371.000000","E","5230.000000","E","5528.000000","E","7053.000000","E","6725.000000","E","6439.000000","E","8947.000000","E","8947.000000","E","8947.000000","E","8947.000000","E","8947.000000","E","8947.000000","E","8947.000000","E","8947.160000","E","8947.000000","E","8947.480000","E","8953.230000","E","8951.210000","E","8954.890000","E","8948.800000","E","8948.350000","E","8947.900000","E","8947.450000","E","8947.000000","E","8948.230000","E","8949.470000","E","8950.700000","E"
"5104","'018","Southern Africa","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","152.000000","E","152.000000","E","152.000000","E","152.000000","E","152.000000","E","110.000000","E","83.000000","E","91.000000","E","90.000000","E","62.800000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E","37.000000","E"
"5104","'018","Southern Africa","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","1179.250000","E","1179.250000","E","1178.250000","E","1179.250000","E","1179.250000","E","1214.250000","E","1418.250000","E","1469.250000","E","1532.250000","E","1751.250000","E","2269.250000","E","2269.250000","E","2269.250000","E","2269.250000","E","2269.250000","E","2269.500000","E","2269.520000","E","2269.060000","E","2274.460000","E","2279.130000","E","2277.850000","E","2280.180000","E","2277.500000","E","2269.200000","E","2269.150000","E","2269.100000","E","2269.050000","E","2269.000000","E","2269.000000","E","2269.000000","E","2269.000000","E"
"5104","'018","Southern Africa","1345","Rodenticides","5157","Agricultural Use","tonnes","5.000000","E","5.000000","E","6.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E","8.000000","E"
"5105","'011","Western Africa","1357","Pesticides (total)","5157","Agricultural Use","tonnes","1320.700000","E","1109.680000","E","1005.080000","E","922.800000","E","1216.790000","E","1196.780000","E","2631.490000","E","1721.660000","E","1686.970000","E","1611.440000","E","1769.580000","E","1563.000000","E","1626.780000","E","1815.240000","E","2958.970000","E","2329.890000","E","4326.130000","E","2464.240000","E","2625.970000","E","2578.270000","E","4181.730000","E","5585.220000","E","6957.720000","E","8039.530000","E","8900.900000","E","12675.860000","E","13217.110000","E","12925.120000","E","13228.120000","E","13366.320000","E","13461.020000","E"
"5105","'011","Western Africa","1309","Insecticides","5157","Agricultural Use","tonnes","1109.660000","E","898.640000","E","793.040000","E","722.190000","E","975.570000","E","956.700000","E","2054.420000","E","1363.630000","E","1242.500000","E","1235.680000","E","1358.850000","E","1159.440000","E","1136.480000","E","1229.630000","E","2252.720000","E","1458.280000","E","2379.260000","E","1367.920000","E","1344.910000","E","1248.540000","E","1665.630000","E","2113.440000","E","2646.020000","E","3142.480000","E","3391.540000","E","2878.770000","E","2371.130000","E","1888.350000","E","1916.760000","E","1960.770000","E","1988.260000","E"
"5105","'011","Western Africa","1316","Mineral Oils","5157","Agricultural Use","tonnes","1.000000","E","1.000000","E","1.000000","E","1.000000","E","1.000000","E","2.000000","E","2.000000","E","2.000000","E","4.000000","E","2.000000","E","0.000000","E","0.330000","E","0.630000","E","0.920000","E","1.220000","E","1.520000","E","1.820000","E","2.110000","E","2.410000","E","2.710000","E","3.010000","E","3.300000","E","3.600000","E","0.000000","E","0.000000","E","0.000000","E","0.120000","E","0.750000","E","1.000000","E","1.000000","E","1.000000","E"
"5105","'011","Western Africa","1320","Herbicides","5157","Agricultural Use","tonnes","140.000000","E","140.000000","E","140.000000","E","115.900000","E","156.830000","E","163.670000","E","416.860000","E","211.960000","E","246.410000","E","278.630000","E","313.010000","E","306.820000","E","380.220000","E","459.400000","E","522.680000","E","607.390000","E","841.030000","E","768.560000","E","888.460000","E","1008.880000","E","2036.500000","E","2902.010000","E","3550.390000","E","3963.540000","E","4438.540000","E","8714.090000","E","8636.020000","E","8115.310000","E","8326.890000","E","8400.000000","E","8434.370000","E"
"5105","'011","Western Africa","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","61.000000","E","61.000000","E","62.000000","E","74.410000","E","74.270000","E","65.310000","E","149.500000","E","125.640000","E","164.930000","E","53.830000","E","54.200000","E","45.170000","E","52.780000","E","60.500000","E","72.590000","E","157.320000","E","380.820000","E","127.880000","E","149.350000","E","144.810000","E","281.660000","E","419.870000","E","560.080000","E","699.700000","E","809.450000","E","911.950000","E","1962.550000","E","2778.900000","E","2790.090000","E","2813.520000","E","2885.780000","E"
"5105","'011","Western Africa","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.170000","E","0.340000","E","0.680000","E","1.030000","E","1.610000","E","2.760000","E","2.610000","E","5.670000","E","3.660000","E","13.630000","E","6.030000","E","5.430000","E","4.750000","E","4.560000","E","5.410000","E","4.150000","E","41.510000","E","39.430000","E","3.460000","E","16.300000","E","0.190000","E","9.300000","E","9.300000","E","0.210000","E"
"5105","'011","Western Africa","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.260000","E","0.510000","E","1.030000","E","1.550000","E","1.580000","E","3.180000","E","4.790000","E","11.120000","E","5.710000","E","5.550000","E","6.400000","E","8.060000","E","4.900000","E","9.810000","E","11.310000","E","11.810000","E","13.150000","E","43.920000","E","5.440000","E","4.230000","E","3.290000","E","6.210000","E","3.210000","E","3.210000","E"
"5105","'011","Western Africa","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","2.000000","E","2.000000","E","2.000000","E","2.000000","E","2.000000","E","2.000000","E","2.000000","E","4.020000","E","7.040000","E","11.060000","E","5.150000","E","0.420000","E","2.090000","E","3.760000","E","5.430000","E","22.000000","E","299.570000","E","13.140000","E","12.710000","E","12.280000","E","11.850000","E","11.420000","E","10.990000","E","11.950000","E","9.390000","E","9.580000","E","31.830000","E","9.740000","E","10.550000","E","11.190000","E","11.170000","E"
"5105","'011","Western Africa","1345","Rodenticides","5157","Agricultural Use","tonnes","2.540000","E","2.540000","E","2.540000","E","2.810000","E","2.620000","E","2.610000","E","2.220000","E","5.100000","E","7.970000","E","10.870000","E","13.760000","E","21.230000","E","17.830000","E","18.430000","E","57.630000","E","53.650000","E","318.530000","E","116.580000","E","122.980000","E","119.450000","E","119.090000","E","118.030000","E","117.950000","E","116.280000","E","117.210000","E","115.300000","E","116.280000","E","107.280000","E","108.360000","E","108.360000","E","108.360000","E"
"5105","'011","Western Africa","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","4.490000","E","4.490000","E","4.490000","E","4.490000","E","4.490000","E","4.490000","E","4.490000","E","8.880000","E","13.270000","E","17.650000","E","22.040000","E","26.420000","E","30.810000","E","35.190000","E","29.920000","E","20.370000","E","85.920000","E","55.610000","E","91.660000","E","31.960000","E","49.630000","E","0.420000","E","52.730000","E","50.930000","E","51.430000","E","37.290000","E","78.650000","E","21.310000","E","58.960000","E","58.960000","E","28.650000","E"
"5200","'019","Americas","1357","Pesticides (total)","5157","Agricultural Use","tonnes","613025.750000","E","604015.140000","E","630831.130000","E","633245.180000","E","684644.820000","E","708232.530000","E","749401.660000","E","793372.030000","E","836786.510000","E","867349.140000","E","891623.550000","E","895096.870000","E","883013.080000","E","971638.690000","E","1047649.770000","E","1070068.000000","E","1064804.490000","E","1204623.000000","E","1184781.360000","E","1116602.300000","E","1277937.870000","E","1273235.710000","E","1294515.990000","E","1325897.200000","E","1331491.240000","E","1333097.560000","E","1319936.510000","E","1342342.340000","E","1311742.940000","E","1359395.070000","E","1357984.350000","E"
"5200","'019","Americas","1309","Insecticides","5157","Agricultural Use","tonnes","136146.450000","E","140494.290000","E","143983.790000","E","145040.750000","E","157436.370000","E","165864.080000","E","179475.730000","E","175810.720000","E","157634.000000","E","168895.420000","E","174478.730000","E","150934.460000","E","157867.540000","E","157246.870000","E","190876.710000","E","188410.280000","E","170553.490000","E","195437.040000","E","186165.380000","E","169538.330000","E","191068.850000","E","184504.560000","E","174121.210000","E","193979.680000","E","196906.720000","E","188515.870000","E","173258.080000","E","174836.100000","E","174348.910000","E","178511.730000","E","171260.920000","E"
"5200","'019","Americas","1316","Mineral Oils","5157","Agricultural Use","tonnes","66603.340000","E","56621.610000","E","65048.190000","E","64905.020000","E","67191.660000","E","72071.660000","E","63927.370000","E","75319.970000","E","90216.510000","E","103412.980000","E","87960.490000","E","84111.830000","E","84358.500000","E","88755.600000","E","85773.590000","E","80324.470000","E","76953.450000","E","75285.310000","E","68583.240000","E","61950.230000","E","61436.240000","E","60899.220000","E","60812.590000","E","61616.340000","E","60010.470000","E","61317.140000","E","61945.140000","E","63067.600000","E","63508.160000","E","63131.380000","E","61151.920000","E"
"5200","'019","Americas","1320","Herbicides","5157","Agricultural Use","tonnes","303787.550000","E","301406.190000","E","311059.910000","E","305363.820000","E","342268.710000","E","347689.990000","E","380477.590000","E","401808.700000","E","417075.190000","E","423034.060000","E","450517.200000","E","490435.090000","E","482768.370000","E","547768.990000","E","558716.110000","E","588344.420000","E","620352.960000","E","717465.530000","E","734266.880000","E","684737.230000","E","794630.130000","E","796954.160000","E","847980.580000","E","855441.680000","E","852849.460000","E","825153.040000","E","851355.340000","E","872363.180000","E","840398.600000","E","875770.220000","E","902276.000000","E"
"5200","'019","Americas","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","75612.500000","E","75375.220000","E","77805.240000","E","83455.950000","E","82560.330000","E","85170.170000","E","87220.440000","E","97345.940000","E","120223.090000","E","114725.980000","E","120452.480000","E","105996.270000","E","91866.620000","E","108237.160000","E","141501.490000","E","141163.570000","E","124176.330000","E","149050.940000","E","141617.930000","E","152005.820000","E","183364.830000","E","173405.610000","E","155465.290000","E","155832.200000","E","180547.650000","E","189508.340000","E","180029.890000","E","182250.270000","E","185289.280000","E","193520.640000","E","175579.930000","E"
"5200","'019","Americas","1352","Fungicides – Seed treatments","5157","Agricultural Use","tonnes","1805.110000","E","1805.110000","E","1805.110000","E","1805.110000","E","1805.110000","E","1805.110000","E","1807.140000","E","1816.180000","E","1861.210000","E","1951.070000","E","1724.070000","E","2369.790000","E","1799.460000","E","1228.480000","E","687.500000","E","521.680000","E","341.230000","E","204.000000","E","248.590000","E","113.270000","E","99.500000","E","950.730000","E","527.460000","E","606.510000","E","492.780000","E","188.170000","E","134.290000","E","187.320000","E","227.520000","E","222.030000","E","217.620000","E"
"5200","'019","Americas","1353","Insecticides – Seed Treatments","5157","Agricultural Use","tonnes","1212.400000","E","1212.400000","E","1212.400000","E","1214.800000","E","1217.200000","E","1219.600000","E","1222.000000","E","1229.530000","E","1223.660000","E","1271.790000","E","1061.710000","E","809.640000","E","560.370000","E","309.480000","E","69.710000","E","179.370000","E","126.080000","E","222.150000","E","274.460000","E","240.530000","E","297.700000","E","5101.340000","E","4412.540000","E","6286.380000","E","161.310000","E","203.490000","E","151.160000","E","199.410000","E","198.830000","E","209.350000","E","176.230000","E"
"5200","'019","Americas","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","2180.030000","E","2160.120000","E","2176.970000","E","2161.230000","E","2108.820000","E","2342.150000","E","2647.770000","E","2693.670000","E","2030.430000","E","2061.660000","E","1855.160000","E","1573.930000","E","1261.630000","E","1017.910000","E","874.730000","E","820.080000","E","838.170000","E","998.220000","E","906.260000","E","912.430000","E","1100.520000","E","1285.960000","E","2176.780000","E","2138.990000","E","2316.120000","E","2327.030000","E","2262.000000","E","2429.470000","E","2462.240000","E","2523.610000","E","2563.270000","E"
"5200","'019","Americas","1345","Rodenticides","5157","Agricultural Use","tonnes","12209.230000","E","12277.190000","E","12208.100000","E","12204.310000","E","12207.030000","E","12252.970000","E","12198.770000","E","12344.080000","E","12182.130000","E","12254.550000","E","12241.110000","E","12581.310000","E","13346.740000","E","12651.330000","E","12022.170000","E","11884.290000","E","11918.330000","E","11784.430000","E","5980.300000","E","293.220000","E","344.380000","E","342.350000","E","259.150000","E","438.390000","E","367.930000","E","282.110000","E","357.960000","E","407.310000","E","287.290000","E","236.210000","E","282.170000","E"
"5200","'019","Americas","1351","Disinfectants","5157","Agricultural Use","tonnes","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","51.380000","E","23.550000","E","34.260000","E","65.170000","E","61.000000","E","34.260000","E","45.470000","E","33.670000","E","85.160000","E","888.500000","E","904.630000","E","660.270000","E","394.070000","E","401.750000","E","421.410000","E","390.410000","E","381.440000","E","381.440000","E","381.440000","E"
"5200","'019","Americas","1355","Other Pesticides nes","5157","Agricultural Use","tonnes","13469.140000","E","12663.010000","E","15531.420000","E","17094.200000","E","17849.600000","E","19816.820000","E","20424.840000","E","25003.240000","E","34340.290000","E","39741.630000","E","41332.590000","E","46284.560000","E","49132.460000","E","54399.320000","E","57093.490000","E","58354.680000","E","59483.470000","E","54141.130000","E","46692.840000","E","46777.570000","E","45510.570000","E","48903.280000","E","47855.760000","E","48896.780000","E","37444.730000","E","65200.640000","E","50021.240000","E","46211.260000","E","44640.670000","E","44888.470000","E","44094.830000","E"
"5203","'021","Northern America","1357","Pesticides (total)","5157","Agricultural Use","tonnes","430651.410000","E","414231.370000","E","430470.380000","E","421307.840000","E","455236.160000","E","455543.980000","E","468551.780000","E","472941.150000","E","465991.480000","E","478092.300000","E","469831.120000","E","450016.420000","E","451223.090000","E","453493.860000","E","461286.900000","E","424764.920000","E","429503.760000","E","445322.080000","E","433017.700000","E","412974.580000","E","435975.680000","E","453513.380000","E","481395.580000","E","489546.480000","E","484191.810000","E","483190.630000","E","498811.500000","E","506160.820000","E","495468.290000","E","486735.450000","E","486732.440000","E"
"5203","'021","Northern America","1309","Insecticides","5157","Agricultural Use","tonnes","89148.060000","E","91997.860000","E","95301.260000","E","94522.320000","E","102361.640000","E","107571.340000","E","114595.410000","E","103475.800000","E","84191.540000","E","96658.720000","E","102355.410000","E","81354.180000","E","92028.390000","E","82279.180000","E","93846.160000","E","63196.090000","E","76182.860000","E","80672.850000","E","73823.040000","E","65626.880000","E","67016.440000","E","68080.510000","E","69596.780000","E","69531.480000","E","69268.090000","E","69518.140000","E","70911.690000","E","70067.140000","E","68990.830000","E","69209.970000","E","69205.320000","E"
"5203","'021","Northern America","1316","Mineral Oils","5157","Agricultural Use","tonnes","60999.050000","E","52072.360000","E","59883.220000","E","61742.940000","E","60781.330000","E","62595.700000","E","56245.410000","E","70778.500000","E","72574.720000","E","86182.480000","E","75296.270000","E","78017.820000","E","79886.620000","E","84585.840000","E","81229.260000","E","75523.070000","E","72121.130000","E","70306.760000","E","63729.680000","E","57152.600000","E","56547.800000","E","55943.000000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E","55338.200000","E"
"5203","'021","Northern America","1320","Herbicides","5157","Agricultural Use","tonnes","230905.050000","E","223457.420000","E","227349.590000","E","215366.040000","E","241937.810000","E","234074.600000","E","246169.440000","E","244202.930000","E","244957.970000","E","231198.070000","E","228205.430000","E","227206.030000","E","216564.550000","E","220673.880000","E","220458.290000","E","218907.330000","E","213359.310000","E","235391.000000","E","247216.870000","E","253696.090000","E","274943.320000","E","290998.450000","E","314059.190000","E","320431.790000","E","314289.270000","E","310141.180000","E","321284.230000","E","331003.580000","E","319241.560000","E","315273.980000","E","315272.620000","E"
"5203","'021","Northern America","1331","Fungicides and Bactericides","5157","Agricultural Use","tonnes","24669.220000","E","23760.720000","E","23306.220000","E","24665.720000","E","25571.220000","E","25910.820000","E","26703.610000","E","27496.020000","E","27835.590000","E","23638.860000","E","23732.270000","E","22531.080000","E","20900.900000","E","22727.680000","E","23137.680000","E","26335.220000","E","24607.080000","E","26499.960000","E","27712.430000","E","27277.520000","E","27536.520000","E","29081.620000","E","31606.420000","E","33088.120000","E","33384.740000","E","32576.150000","E","33163.480000","E","33757.000000","E","37603.800000","E","31937.400000","E","31940.400000","E"
"5203","'021","Northern America","1341","Plant Growth Regulators","5157","Agricultural Use","tonnes","200.000000","E","172.500000","E","145.000000","E","117.500000","E","90.000000","E","83.570000","E","77.140000","E","70.710000","E","64.290000","E","57.860000","E","51.430000","E","45.000000","E","38.570000","E","32.140000","E","25.710000","E","19.290000","E","12.860000","E","6.430000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E","0.000000","E"
