Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1961,Y1961F,Y1962,Y1962F,Y1963,Y1963F,Y1964,Y1964F,Y1965,Y1965F,Y1966,Y1966F,Y1967,Y1967F,Y1968,Y1968F,Y1969,Y1969F,Y1970,Y1970F,Y1971,Y1971F,Y1972,Y1972F,Y1973,Y1973F,Y1974,Y1974F,Y1975,Y1975F,Y1976,Y1976F,Y1977,Y1977F,Y1978,Y1978F,Y1979,Y1979F,Y1980,Y1980F,Y1981,Y1981F,Y1982,Y1982F,Y1983,Y1983F,Y1984,Y1984F,Y1985,Y1985F,Y1986,Y1986F,Y1987,Y1987F,Y1988,Y1988F,Y1989,Y1989F,Y1990,Y1990F,Y1991,Y1991F,Y1992,Y1992F,Y1993,Y1993F,Y1994,Y1994F,Y1995,Y1995F,Y1996,Y1996F,Y1997,Y1997F,Y1998,Y1998F,Y1999,Y1999F,Y2000,Y2000F,Y2001,Y2001F,Y2002,Y2002F,Y2003,Y2003F,Y2004,Y2004F,Y2005,Y2005F,Y2006,Y2006F,Y2007,Y2007F,Y2008,Y2008F,Y2009,Y2009F,Y2010,Y2010F,Y2011,Y2011F,Y2012,Y2012F,Y2013,Y2013F,Y2014,Y2014F,Y2015,Y2015F,Y2016,Y2016F,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F
"5203","'021","Northern America","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","12.480000","E","13.200000","E","13.810000","E","14.570000","E","15.380000","E","17.240000","E","18.010000","E","18.120000","E","18.530000","E","19.670000","E","18.740000","E","19.850000","E","21.230000","E","20.920000","E","20.490000","E","22.380000","E","21.940000","E","23.230000","E","23.460000","E","24.570000","E","21.160000","E","18.460000","E","22.370000","E","20.790000","E","18.530000","E","18.010000","E","18.100000","E","19.310000","E","18.290000","E","17.460000","E","17.610000","E","16.670000","E","18.220000","E","15.960000","E","17.190000","E","16.510000","E","16.140000","E","15.270000","E","14.550000","E","14.160000","E","14.520000","E","14.890000","E","15.840000","E","13.940000","E","13.050000","E","13.800000","E","12.330000","E","8.230000","E","11.450000","E","11.870000","E","12.090000","E","12.810000","E","12.990000","E","11.770000","E","12.240000","E","11.410000","E","11.830000","E","11.370000","E","11.370000","E","11.840000","E"
"5204","'013","Central America","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","6.660000","E","7.500000","E","11.660000","E","12.120000","E","12.610000","E","14.460000","E","14.730000","E","18.220000","E","20.520000","E","22.440000","E","23.190000","E","25.570000","E","29.640000","E","30.280000","E","35.390000","E","40.160000","E","39.550000","E","37.880000","E","39.220000","E","42.190000","E","50.670000","E","52.350000","E","48.880000","E","52.160000","E","54.890000","E","58.190000","E","58.290000","E","53.960000","E","52.120000","E","51.740000","E","44.990000","E","47.480000","E","46.150000","E","44.710000","E","42.420000","E","47.710000","E","48.730000","E","52.070000","E","50.950000","E","52.430000","E","51.220000","E","39.310000","E","41.790000","E","37.290000","E","46.570000","E","42.750000","E","44.680000","E","38.140000","E","41.320000","E","44.120000","E","56.720000","E","56.030000","E","60.260000","E","57.540000","E","49.320000","E","61.980000","E","64.280000","E","60.990000","E","59.970000","E","63.880000","E"
"5204","'013","Central America","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","3.380000","E","3.670000","E","5.530000","E","5.560000","E","5.600000","E","6.210000","E","6.120000","E","7.320000","E","7.990000","E","8.130000","E","8.190000","E","8.800000","E","9.960000","E","9.910000","E","11.300000","E","12.530000","E","12.120000","E","11.360000","E","11.420000","E","12.100000","E","14.340000","E","14.550000","E","13.550000","E","14.120000","E","14.730000","E","15.260000","E","15.540000","E","14.330000","E","14.010000","E","14.120000","E","12.410000","E","12.900000","E","12.440000","E","11.870000","E","11.170000","E","12.390000","E","12.510000","E","13.250000","E","12.840000","E","12.940000","E","12.590000","E","9.590000","E","10.110000","E","8.840000","E","10.860000","E","9.830000","E","10.210000","E","8.440000","E","8.940000","E","9.340000","E","11.750000","E","11.380000","E","11.970000","E","11.200000","E","9.460000","E","11.610000","E","11.360000","E","10.530000","E","10.070000","E","10.850000","E"
"5204","'013","Central America","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","10.870000","E","11.390000","E","16.900000","E","16.330000","E","15.890000","E","17.270000","E","17.130000","E","20.170000","E","22.570000","E","23.030000","E","22.880000","E","24.170000","E","27.380000","E","27.210000","E","31.080000","E","34.760000","E","31.680000","E","28.320000","E","29.920000","E","30.920000","E","35.560000","E","37.550000","E","34.710000","E","36.750000","E","38.110000","E","39.310000","E","40.310000","E","38.700000","E","39.240000","E","37.310000","E","33.670000","E","35.080000","E","33.760000","E","31.640000","E","28.950000","E","31.490000","E","31.840000","E","32.940000","E","31.660000","E","31.950000","E","30.120000","E","23.220000","E","23.960000","E","20.670000","E","25.610000","E","22.500000","E","23.050000","E","18.930000","E","20.580000","E","21.330000","E","27.180000","E","25.320000","E","26.490000","E","24.330000","E","20.620000","E","24.400000","E","23.280000","E","21.330000","E","20.440000","E","22.270000","E"
"5204","'013","Central America","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","2.300000","E","2.660000","E","2.780000","E","2.760000","E","3.660000","E","5.040000","E","5.450000","E","6.310000","E","6.880000","E","6.110000","E","8.230000","E","8.710000","E","9.800000","E","12.160000","E","13.300000","E","12.350000","E","11.560000","E","13.100000","E","12.200000","E","12.440000","E","17.550000","E","17.300000","E","14.730000","E","16.550000","E","17.680000","E","17.460000","E","18.060000","E","17.110000","E","14.550000","E","14.540000","E","14.490000","E","12.060000","E","12.740000","E","14.940000","E","8.690000","E","13.360000","E","11.930000","E","12.960000","E","13.030000","E","13.270000","E","12.770000","E","12.850000","E","13.160000","E","14.430000","E","15.100000","E","14.110000","E","12.140000","E","7.810000","E","10.610000","E","13.120000","E","13.270000","E","13.670000","E","14.780000","E","17.390000","E","19.360000","E","19.800000","E","19.270000","E","21.700000","E","21.640000","E","20.470000","E"
"5204","'013","Central America","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","1.170000","E","1.300000","E","1.320000","E","1.270000","E","1.620000","E","2.170000","E","2.270000","E","2.540000","E","2.680000","E","2.210000","E","2.900000","E","3.000000","E","3.290000","E","3.980000","E","4.250000","E","3.850000","E","3.540000","E","3.930000","E","3.550000","E","3.570000","E","4.960000","E","4.810000","E","4.080000","E","4.480000","E","4.740000","E","4.580000","E","4.820000","E","4.540000","E","3.910000","E","3.970000","E","4.000000","E","3.280000","E","3.430000","E","3.970000","E","2.290000","E","3.470000","E","3.060000","E","3.300000","E","3.280000","E","3.270000","E","3.140000","E","3.140000","E","3.190000","E","3.420000","E","3.520000","E","3.240000","E","2.770000","E","1.730000","E","2.290000","E","2.780000","E","2.750000","E","2.780000","E","2.940000","E","3.380000","E","3.710000","E","3.710000","E","3.410000","E","3.750000","E","3.630000","E","3.480000","E"
"5204","'013","Central America","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","3.760000","E","4.040000","E","4.040000","E","3.720000","E","4.610000","E","6.020000","E","6.340000","E","6.990000","E","7.570000","E","6.270000","E","8.120000","E","8.230000","E","9.050000","E","10.930000","E","11.680000","E","10.690000","E","9.250000","E","9.800000","E","9.310000","E","9.120000","E","12.310000","E","12.410000","E","10.460000","E","11.660000","E","12.270000","E","11.800000","E","12.490000","E","12.270000","E","10.960000","E","10.480000","E","10.850000","E","8.910000","E","9.320000","E","10.570000","E","5.930000","E","8.820000","E","7.800000","E","8.200000","E","8.090000","E","8.080000","E","7.510000","E","7.590000","E","7.550000","E","8.000000","E","8.300000","E","7.430000","E","6.260000","E","3.880000","E","5.280000","E","6.340000","E","6.360000","E","6.180000","E","6.500000","E","7.350000","E","8.090000","E","7.790000","E","6.980000","E","7.590000","E","7.380000","E","7.140000","E"
"5204","'013","Central America","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","0.780000","E","0.750000","E","0.890000","E","1.010000","E","1.050000","E","1.600000","E","1.880000","E","2.490000","E","2.100000","E","2.180000","E","2.490000","E","3.020000","E","4.050000","E","3.990000","E","4.280000","E","4.720000","E","4.600000","E","4.800000","E","5.080000","E","5.540000","E","4.930000","E","5.010000","E","4.540000","E","5.750000","E","5.320000","E","4.730000","E","5.410000","E","5.740000","E","5.640000","E","4.760000","E","5.010000","E","5.560000","E","4.930000","E","4.930000","E","4.280000","E","6.710000","E","10.610000","E","9.400000","E","9.740000","E","10.200000","E","8.980000","E","8.310000","E","9.010000","E","10.140000","E","7.860000","E","9.210000","E","10.320000","E","9.000000","E","9.540000","E","11.810000","E","11.870000","E","11.860000","E","12.350000","E","10.320000","E","12.230000","E","11.310000","E","16.150000","E","17.770000","E","14.830000","E","16.740000","E"
"5204","'013","Central America","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.390000","E","0.370000","E","0.420000","E","0.460000","E","0.470000","E","0.690000","E","0.780000","E","1.000000","E","0.820000","E","0.790000","E","0.880000","E","1.040000","E","1.360000","E","1.310000","E","1.370000","E","1.470000","E","1.410000","E","1.440000","E","1.480000","E","1.590000","E","1.390000","E","1.390000","E","1.260000","E","1.560000","E","1.430000","E","1.240000","E","1.440000","E","1.520000","E","1.520000","E","1.300000","E","1.380000","E","1.510000","E","1.330000","E","1.310000","E","1.130000","E","1.740000","E","2.720000","E","2.390000","E","2.450000","E","2.520000","E","2.210000","E","2.030000","E","2.180000","E","2.400000","E","1.830000","E","2.120000","E","2.360000","E","1.990000","E","2.060000","E","2.500000","E","2.460000","E","2.410000","E","2.450000","E","2.010000","E","2.350000","E","2.120000","E","2.850000","E","3.070000","E","2.490000","E","2.850000","E"
"5204","'013","Central America","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","1.270000","E","1.140000","E","1.290000","E","1.360000","E","1.320000","E","1.910000","E","2.190000","E","2.760000","E","2.310000","E","2.230000","E","2.450000","E","2.850000","E","3.740000","E","3.590000","E","3.760000","E","4.090000","E","3.690000","E","3.590000","E","3.870000","E","4.060000","E","3.460000","E","3.590000","E","3.220000","E","4.050000","E","3.690000","E","3.200000","E","3.740000","E","4.120000","E","4.240000","E","3.430000","E","3.750000","E","4.110000","E","3.610000","E","3.490000","E","2.920000","E","4.430000","E","6.930000","E","5.940000","E","6.050000","E","6.220000","E","5.280000","E","4.910000","E","5.160000","E","5.620000","E","4.320000","E","4.850000","E","5.320000","E","4.470000","E","4.750000","E","5.710000","E","5.690000","E","5.360000","E","5.430000","E","4.360000","E","5.110000","E","4.450000","E","5.850000","E","6.210000","E","5.050000","E","5.840000","E"
"5206","'029","Caribbean","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","20.440000","E","22.350000","E","25.680000","E","29.450000","E","34.770000","E","52.780000","E","59.700000","E","55.350000","E","53.780000","E","46.470000","E","39.600000","E","36.720000","E","39.600000","E","43.720000","E","41.250000","E","47.370000","E","53.000000","E","52.500000","E","64.250000","E","60.530000","E","70.290000","E","61.250000","E","55.000000","E","64.930000","E","63.880000","E","68.630000","E","65.290000","E","63.310000","E","76.780000","E","62.900000","E","55.940000","E","43.560000","E","29.680000","E","22.440000","E","27.660000","E","28.910000","E","35.280000","E","30.400000","E","24.730000","E","25.780000","E","31.910000","E","21.480000","E","13.230000","E","17.540000","E","14.070000","E","18.730000","E","16.490000","E","16.020000","E","12.930000","E","22.830000","E","21.370000","E","21.480000","E","23.780000","E","27.100000","E","26.400000","E","25.070000","E","26.540000","E","27.800000","E","28.060000","E","27.690000","E"
"5206","'029","Caribbean","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","2.990000","E","3.270000","E","3.810000","E","4.520000","E","4.990000","E","7.300000","E","8.580000","E","8.410000","E","8.450000","E","7.690000","E","6.550000","E","6.460000","E","7.170000","E","7.580000","E","7.280000","E","8.580000","E","9.520000","E","9.350000","E","11.290000","E","10.540000","E","12.120000","E","10.490000","E","9.340000","E","10.990000","E","10.780000","E","11.610000","E","11.050000","E","10.660000","E","12.810000","E","10.260000","E","9.090000","E","7.240000","E","4.960000","E","3.730000","E","4.570000","E","4.600000","E","5.610000","E","4.730000","E","3.810000","E","3.890000","E","4.930000","E","3.280000","E","1.960000","E","2.540000","E","2.010000","E","2.630000","E","2.270000","E","2.150000","E","1.710000","E","2.960000","E","2.710000","E","2.590000","E","2.860000","E","3.190000","E","3.140000","E","2.940000","E","3.160000","E","3.300000","E","3.310000","E","3.260000","E"
"5206","'029","Caribbean","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","7.150000","E","8.730000","E","10.550000","E","12.270000","E","12.940000","E","20.130000","E","22.530000","E","22.770000","E","23.190000","E","17.920000","E","17.390000","E","17.860000","E","19.790000","E","20.710000","E","20.750000","E","23.400000","E","25.360000","E","23.710000","E","28.450000","E","28.530000","E","32.140000","E","27.390000","E","24.780000","E","28.220000","E","29.110000","E","31.420000","E","30.000000","E","28.530000","E","34.100000","E","28.530000","E","26.860000","E","22.850000","E","18.170000","E","14.160000","E","17.780000","E","16.620000","E","20.960000","E","18.380000","E","13.900000","E","13.160000","E","16.450000","E","10.780000","E","6.460000","E","8.400000","E","7.270000","E","9.830000","E","8.200000","E","8.060000","E","6.080000","E","10.910000","E","9.570000","E","9.060000","E","9.610000","E","10.600000","E","10.400000","E","9.550000","E","10.220000","E","10.770000","E","10.880000","E","11.720000","E"
"5206","'029","Caribbean","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","12.340000","E","15.030000","E","20.470000","E","23.020000","E","25.590000","E","29.100000","E","30.830000","E","29.890000","E","31.350000","E","25.840000","E","19.270000","E","15.270000","E","14.600000","E","20.420000","E","18.290000","E","15.760000","E","14.060000","E","15.730000","E","15.790000","E","17.370000","E","19.360000","E","19.550000","E","17.860000","E","20.270000","E","18.130000","E","19.240000","E","20.020000","E","19.120000","E","19.970000","E","19.570000","E","16.570000","E","8.420000","E","8.150000","E","7.280000","E","11.500000","E","9.940000","E","11.190000","E","7.310000","E","8.470000","E","8.340000","E","7.080000","E","5.790000","E","3.180000","E","2.040000","E","4.050000","E","6.010000","E","6.730000","E","8.840000","E","4.900000","E","10.250000","E","9.010000","E","11.020000","E","10.950000","E","9.430000","E","10.090000","E","9.110000","E","7.270000","E","7.900000","E","8.190000","E","8.120000","E"
"5206","'029","Caribbean","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","1.800000","E","2.200000","E","3.040000","E","3.530000","E","3.670000","E","4.020000","E","4.430000","E","4.540000","E","4.920000","E","4.280000","E","3.190000","E","2.690000","E","2.640000","E","3.540000","E","3.230000","E","2.850000","E","2.530000","E","2.800000","E","2.780000","E","3.030000","E","3.340000","E","3.350000","E","3.030000","E","3.430000","E","3.060000","E","3.260000","E","3.390000","E","3.220000","E","3.330000","E","3.190000","E","2.690000","E","1.400000","E","1.360000","E","1.210000","E","1.900000","E","1.580000","E","1.780000","E","1.140000","E","1.310000","E","1.260000","E","1.100000","E","0.880000","E","0.470000","E","0.300000","E","0.580000","E","0.840000","E","0.930000","E","1.190000","E","0.650000","E","1.330000","E","1.140000","E","1.330000","E","1.320000","E","1.110000","E","1.200000","E","1.070000","E","0.860000","E","0.940000","E","0.970000","E","0.950000","E"
"5206","'029","Caribbean","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","4.310000","E","5.870000","E","8.420000","E","9.590000","E","9.520000","E","11.100000","E","11.640000","E","12.290000","E","13.520000","E","9.970000","E","8.460000","E","7.430000","E","7.300000","E","9.670000","E","9.200000","E","7.780000","E","6.730000","E","7.100000","E","6.990000","E","8.190000","E","8.850000","E","8.740000","E","8.050000","E","8.810000","E","8.260000","E","8.810000","E","9.200000","E","8.610000","E","8.870000","E","8.880000","E","7.950000","E","4.420000","E","4.990000","E","4.600000","E","7.390000","E","5.710000","E","6.640000","E","4.420000","E","4.760000","E","4.260000","E","3.650000","E","2.910000","E","1.550000","E","0.980000","E","2.090000","E","3.150000","E","3.350000","E","4.450000","E","2.310000","E","4.890000","E","4.030000","E","4.650000","E","4.430000","E","3.690000","E","3.970000","E","3.470000","E","2.800000","E","3.060000","E","3.170000","E","3.440000","E"
"5206","'029","Caribbean","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","13.910000","E","16.590000","E","18.040000","E","19.700000","E","22.860000","E","28.540000","E","21.770000","E","51.940000","E","53.440000","E","42.130000","E","32.130000","E","24.790000","E","28.500000","E","32.310000","E","31.400000","E","29.640000","E","32.020000","E","38.500000","E","30.840000","E","42.080000","E","46.360000","E","42.620000","E","41.950000","E","44.910000","E","44.120000","E","50.670000","E","53.820000","E","43.740000","E","44.490000","E","45.590000","E","18.280000","E","12.740000","E","11.220000","E","12.780000","E","24.450000","E","24.620000","E","19.980000","E","14.990000","E","16.430000","E","11.740000","E","17.300000","E","10.940000","E","4.600000","E","4.230000","E","7.710000","E","9.230000","E","10.450000","E","13.030000","E","2.830000","E","9.510000","E","8.460000","E","10.750000","E","10.360000","E","17.780000","E","16.520000","E","15.740000","E","15.650000","E","16.420000","E","17.040000","E","16.180000","E"
"5206","'029","Caribbean","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","2.030000","E","2.430000","E","2.680000","E","3.020000","E","3.280000","E","3.940000","E","3.130000","E","7.890000","E","8.390000","E","6.970000","E","5.310000","E","4.360000","E","5.160000","E","5.600000","E","5.540000","E","5.370000","E","5.750000","E","6.850000","E","5.420000","E","7.330000","E","7.990000","E","7.300000","E","7.120000","E","7.600000","E","7.450000","E","8.570000","E","9.110000","E","7.360000","E","7.420000","E","7.440000","E","2.970000","E","2.120000","E","1.870000","E","2.130000","E","4.040000","E","3.920000","E","3.180000","E","2.330000","E","2.530000","E","1.770000","E","2.670000","E","1.670000","E","0.680000","E","0.610000","E","1.100000","E","1.300000","E","1.440000","E","1.750000","E","0.370000","E","1.230000","E","1.070000","E","1.290000","E","1.240000","E","2.100000","E","1.970000","E","1.850000","E","1.860000","E","1.950000","E","2.010000","E","1.900000","E"
"5206","'029","Caribbean","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","4.860000","E","6.480000","E","7.420000","E","8.210000","E","8.510000","E","10.880000","E","8.220000","E","21.360000","E","23.040000","E","16.250000","E","14.110000","E","12.050000","E","14.250000","E","15.310000","E","15.790000","E","14.640000","E","15.320000","E","17.390000","E","13.660000","E","19.840000","E","21.200000","E","19.060000","E","18.900000","E","19.520000","E","20.100000","E","23.200000","E","24.730000","E","19.710000","E","19.760000","E","20.680000","E","8.780000","E","6.690000","E","6.870000","E","8.060000","E","15.720000","E","14.150000","E","11.870000","E","9.060000","E","9.240000","E","5.990000","E","8.920000","E","5.490000","E","2.250000","E","2.030000","E","3.980000","E","4.850000","E","5.200000","E","6.560000","E","1.330000","E","4.540000","E","3.790000","E","4.530000","E","4.180000","E","6.950000","E","6.510000","E","6.000000","E","6.030000","E","6.360000","E","6.610000","E","6.840000","E"
"5207","'005","South America","3102","Nutrient nitrogen N (total)","5159","Use per area of cropland","kg/ha","2.490000","E","2.950000","E","3.290000","E","3.340000","E","3.540000","E","3.210000","E","4.360000","E","4.880000","E","5.060000","E","6.630000","E","6.940000","E","9.280000","E","8.520000","E","9.150000","E","8.330000","E","10.260000","E","12.100000","E","11.700000","E","12.330000","E","13.140000","E","10.440000","E","9.940000","E","9.430000","E","12.700000","E","13.340000","E","16.220000","E","17.130000","E","16.640000","E","16.030000","E","15.940000","E","16.060000","E","16.390000","E","19.410000","E","21.820000","E","22.310000","E","25.540000","E","27.270000","E","27.470000","E","28.280000","E","29.420000","E","30.330000","E","33.460000","E","37.140000","E","40.660000","E","33.720000","E","35.810000","E","43.930000","E","41.280000","E","36.010000","E","43.200000","E","48.950000","E","44.960000","E","49.550000","E","53.900000","E","44.810000","E","48.860000","E","55.100000","E","55.870000","E","59.700000","E","69.600000","E"
"5207","'005","South America","3102","Nutrient nitrogen N (total)","5172","Use per capita","kg/cap","1.190000","E","1.390000","E","1.540000","E","1.550000","E","1.620000","E","1.460000","E","1.970000","E","2.200000","E","2.250000","E","2.900000","E","3.020000","E","4.040000","E","3.690000","E","3.940000","E","3.570000","E","4.460000","E","5.330000","E","5.220000","E","5.560000","E","5.980000","E","4.700000","E","4.420000","E","4.140000","E","5.520000","E","5.750000","E","6.800000","E","6.960000","E","6.560000","E","6.130000","E","5.910000","E","5.780000","E","5.730000","E","6.580000","E","7.240000","E","7.190000","E","8.160000","E","8.700000","E","8.760000","E","8.970000","E","9.320000","E","9.530000","E","10.430000","E","11.740000","E","13.050000","E","10.980000","E","11.780000","E","14.550000","E","13.480000","E","11.610000","E","14.190000","E","16.100000","E","14.810000","E","16.210000","E","17.310000","E","14.180000","E","15.100000","E","17.530000","E","17.490000","E","18.510000","E","21.220000","E"
"5207","'005","South America","3102","Nutrient nitrogen N (total)","5173","Use per value of agricultural production","kg/1000 Int.$","2.340000","E","2.700000","E","2.980000","E","3.080000","E","3.120000","E","2.890000","E","3.770000","E","4.300000","E","4.310000","E","5.590000","E","5.930000","E","7.990000","E","7.430000","E","7.600000","E","6.820000","E","8.330000","E","9.790000","E","9.630000","E","10.150000","E","10.810000","E","8.230000","E","7.810000","E","7.560000","E","9.850000","E","9.930000","E","12.110000","E","12.100000","E","11.180000","E","10.470000","E","10.260000","E","9.950000","E","9.700000","E","11.250000","E","11.870000","E","11.370000","E","13.080000","E","13.530000","E","13.530000","E","13.370000","E","13.820000","E","13.830000","E","14.790000","E","16.030000","E","17.320000","E","14.210000","E","14.880000","E","17.500000","E","15.690000","E","14.280000","E","16.430000","E","18.010000","E","17.040000","E","17.760000","E","18.790000","E","15.020000","E","16.520000","E","18.340000","E","18.470000","E","18.920000","E","21.580000","E"
"5207","'005","South America","3103","Nutrient phosphate P2O5 (total)","5159","Use per area of cropland","kg/ha","3.500000","E","3.690000","E","4.010000","E","3.730000","E","3.490000","E","3.930000","E","5.080000","E","6.120000","E","6.080000","E","8.020000","E","8.780000","E","11.620000","E","12.580000","E","13.590000","E","13.630000","E","16.730000","E","18.500000","E","18.220000","E","19.580000","E","21.530000","E","14.620000","E","13.590000","E","11.480000","E","17.010000","E","15.130000","E","19.080000","E","19.660000","E","18.810000","E","16.570000","E","15.450000","E","16.380000","E","17.390000","E","20.730000","E","23.630000","E","17.880000","E","23.910000","E","26.730000","E","26.620000","E","25.620000","E","28.960000","E","30.810000","E","31.970000","E","36.750000","E","44.380000","E","33.730000","E","35.800000","E","44.870000","E","37.160000","E","28.720000","E","37.070000","E","45.220000","E","42.370000","E","49.440000","E","50.960000","E","43.970000","E","43.570000","E","46.640000","E","51.170000","E","49.610000","E","69.810000","E"
"5207","'005","South America","3103","Nutrient phosphate P2O5 (total)","5172","Use per capita","kg/cap","1.670000","E","1.740000","E","1.870000","E","1.720000","E","1.590000","E","1.790000","E","2.290000","E","2.760000","E","2.700000","E","3.510000","E","3.820000","E","5.050000","E","5.450000","E","5.860000","E","5.840000","E","7.280000","E","8.160000","E","8.130000","E","8.820000","E","9.800000","E","6.580000","E","6.040000","E","5.040000","E","7.390000","E","6.520000","E","8.000000","E","7.990000","E","7.420000","E","6.340000","E","5.730000","E","5.890000","E","6.070000","E","7.030000","E","7.840000","E","5.760000","E","7.640000","E","8.530000","E","8.490000","E","8.130000","E","9.170000","E","9.680000","E","9.970000","E","11.620000","E","14.240000","E","10.980000","E","11.770000","E","14.860000","E","12.140000","E","9.260000","E","12.180000","E","14.880000","E","13.960000","E","16.170000","E","16.370000","E","13.910000","E","13.470000","E","14.840000","E","16.020000","E","15.380000","E","21.280000","E"
"5207","'005","South America","3103","Nutrient phosphate P2O5 (total)","5173","Use per value of agricultural production","kg/1000 Int.$","3.290000","E","3.380000","E","3.640000","E","3.430000","E","3.080000","E","3.540000","E","4.400000","E","5.400000","E","5.170000","E","6.770000","E","7.500000","E","9.990000","E","10.980000","E","11.290000","E","11.160000","E","13.590000","E","14.960000","E","15.000000","E","16.120000","E","17.700000","E","11.520000","E","10.680000","E","9.210000","E","13.190000","E","11.260000","E","14.240000","E","13.890000","E","12.640000","E","10.830000","E","9.940000","E","10.140000","E","10.290000","E","12.020000","E","12.860000","E","9.110000","E","12.240000","E","13.270000","E","13.120000","E","12.110000","E","13.610000","E","14.050000","E","14.140000","E","15.860000","E","18.910000","E","14.220000","E","14.880000","E","17.880000","E","14.120000","E","11.380000","E","14.100000","E","16.640000","E","16.060000","E","17.720000","E","17.760000","E","14.730000","E","14.730000","E","15.530000","E","16.910000","E","15.720000","E","21.640000","E"
"5207","'005","South America","3104","Nutrient potash K2O (total)","5159","Use per area of cropland","kg/ha","1.680000","E","1.760000","E","2.340000","E","2.100000","E","2.260000","E","2.270000","E","2.810000","E","3.330000","E","3.320000","E","4.760000","E","5.240000","E","6.520000","E","7.310000","E","7.230000","E","7.210000","E","8.890000","E","11.310000","E","11.350000","E","12.270000","E","13.680000","E","8.320000","E","9.280000","E","7.840000","E","11.200000","E","11.300000","E","13.980000","E","14.710000","E","15.880000","E","14.400000","E","14.260000","E","15.060000","E","15.500000","E","19.440000","E","20.980000","E","20.330000","E","23.200000","E","26.340000","E","25.140000","E","24.790000","E","27.410000","E","28.670000","E","31.540000","E","35.730000","E","43.650000","E","32.920000","E","34.990000","E","40.960000","E","40.730000","E","23.720000","E","37.280000","E","44.680000","E","40.890000","E","46.760000","E","52.260000","E","45.790000","E","52.340000","E","55.240000","E","59.630000","E","59.360000","E","64.370000","E"
"5207","'005","South America","3104","Nutrient potash K2O (total)","5172","Use per capita","kg/cap","0.800000","E","0.830000","E","1.090000","E","0.970000","E","1.030000","E","1.040000","E","1.270000","E","1.500000","E","1.480000","E","2.090000","E","2.280000","E","2.840000","E","3.170000","E","3.120000","E","3.090000","E","3.870000","E","4.990000","E","5.060000","E","5.530000","E","6.220000","E","3.740000","E","4.120000","E","3.450000","E","4.870000","E","4.870000","E","5.860000","E","5.980000","E","6.270000","E","5.510000","E","5.280000","E","5.420000","E","5.410000","E","6.590000","E","6.960000","E","6.560000","E","7.420000","E","8.400000","E","8.020000","E","7.860000","E","8.680000","E","9.010000","E","9.830000","E","11.290000","E","14.010000","E","10.720000","E","11.510000","E","13.570000","E","13.310000","E","7.650000","E","12.240000","E","14.700000","E","13.470000","E","15.300000","E","16.780000","E","14.480000","E","16.180000","E","17.580000","E","18.670000","E","18.400000","E","19.620000","E"
"5207","'005","South America","3104","Nutrient potash K2O (total)","5173","Use per value of agricultural production","kg/1000 Int.$","1.580000","E","1.610000","E","2.120000","E","1.930000","E","1.990000","E","2.050000","E","2.430000","E","2.930000","E","2.830000","E","4.020000","E","4.470000","E","5.610000","E","6.380000","E","6.010000","E","5.900000","E","7.220000","E","9.150000","E","9.340000","E","10.100000","E","11.240000","E","6.560000","E","7.290000","E","6.290000","E","8.690000","E","8.420000","E","10.440000","E","10.390000","E","10.680000","E","9.410000","E","9.180000","E","9.330000","E","9.170000","E","11.270000","E","11.420000","E","10.360000","E","11.880000","E","13.070000","E","12.390000","E","11.720000","E","12.880000","E","13.070000","E","13.950000","E","15.420000","E","18.590000","E","13.880000","E","14.540000","E","16.320000","E","15.480000","E","9.410000","E","14.180000","E","16.440000","E","15.500000","E","16.760000","E","18.220000","E","15.340000","E","17.700000","E","18.390000","E","19.710000","E","18.810000","E","19.960000","E"
